"country_name","crisis_id","dataset_date","page_name","page_url","iso","region","continent","year","link_to_hdx"
"Chad","FR-2008-000048-TCD",2008-04-18,"Damage Overview: Goz Amer Refugee Camp Following Accidental Fire on 11 April 2008, Chad","http://www.unitar.org/unosat/node/44/1169","TCD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=tcd"
"Chad","CE-2008-000029-TCD",2008-02-27,"Estimated Civilian Population Movement from N´Djamena, Chad (Overview) on 4 February 2008","http://www.unitar.org/unosat/node/44/1110","TCD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=tcd"
"Chad","CE-2008-000029-TCD",2008-02-27,"Estimated Civilian Population Movement from N´Djamena, Chad (Bridge Zone 1) on 4 February 2008","http://www.unitar.org/unosat/node/44/1109","TCD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=tcd"
"Chad","CE-2008-000029-TCD",2008-02-27,"Estimated Civilian Population Movement from N´Djamena, Chad (Bridge Zone 2) on 4 February 2008","http://www.unitar.org/unosat/node/44/1108","TCD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=tcd"
"Chile","Other",2011-08-05,"Satellite Imagery Review of Ash Deposit Patterns from Puyehue-Cordón Caulle (As of 22 June 2011)","http://www.unitar.org/unosat/node/44/1571","CHL","South America","Americas",2011,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chl"
"China","EQ-2008-000062-CHN",2008-06-11,"Update of Tangjiashan Quake Lake, Beichuan, China: 8-10 June 2008","http://www.unitar.org/unosat/node/44/1235","CHN","Eastern Asia","Asia",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","EQ-2008-000062-CHN",2008-06-09,"Overview of Tangjiashan Quake Lake, Beichuan, China from 3 - 8 June 2008","http://www.unitar.org/unosat/node/44/1234","CHN","Eastern Asia","Asia",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","EQ-2008-000062-CHN",2008-05-18,"City of Maowen, Sichuan Province. Infrastructure and Damages by Earthquake","http://www.unitar.org/unosat/node/44/1201","CHN","Eastern Asia","Asia",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","EQ-2008-000062-CHN",2008-05-18,"City of Maowen, Sichuan Province. Infrastructure and Damages by Earthquake","http://www.unitar.org/unosat/node/44/1200","CHN","Eastern Asia","Asia",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","EQ-2008-000062-CHN",2008-05-18,"Area of Beichuan, Sichuan Province. Infrastructure and Damages by Earthquake","http://www.unitar.org/unosat/node/44/1199","CHN","Eastern Asia","Asia",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","EQ-2008-000062-CHN",2008-05-18,"Area of Beichuan, Sichuan Province. Infrastructure and Damages by Earthquake","http://www.unitar.org/unosat/node/44/1198","CHN","Eastern Asia","Asia",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","EQ-2008-000062-CHN",2008-05-18,"Mowen City, Sichuan Province. Situation Map","http://www.unitar.org/unosat/node/44/1197","CHN","Eastern Asia","Asia",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","EQ-2008-000062-CHN",2008-05-18,"Area of Beichuan, Sichuan Province. Situation Map","http://www.unitar.org/unosat/node/44/1196","CHN","Eastern Asia","Asia",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","EQ-2008-000062-CHN",2008-05-18,"Maowen City. Sichuan Province. Post Earthquake Map","http://www.unitar.org/unosat/node/44/1195","CHN","Eastern Asia","Asia",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","EQ-2008-000062-CHN",2008-05-18,"Area of Beichuan, Sichuan Province. Post Earthquake Map","http://www.unitar.org/unosat/node/44/1194","CHN","Eastern Asia","Asia",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","FL-2007-000112-CHN",2007-08-10,"Flood Water Identification in Hunan Province, China","http://www.unitar.org/unosat/node/44/959","CHN","Eastern Asia","Asia",2007,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","FL-2007-000112-CHN",2007-08-10,"Flood Water Identification in Anhui Province, China","http://www.unitar.org/unosat/node/44/958","CHN","Eastern Asia","Asia",2007,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","FL-2007-000112-CHN",2007-08-03,"Flood Water Identification in Northern Jiangxi Province, China","http://www.unitar.org/unosat/node/44/955","CHN","Eastern Asia","Asia",2007,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","TC-2006-000105-CHN",2006-08-04,"Population Distribution over South East Provinces of China affected by Tropical Storm Kaemi","http://www.unitar.org/unosat/node/44/755","CHN","Eastern Asia","Asia",2006,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","TC-2006-000105-CHN",2006-08-04,"South East Provinces of China affected by Tropical Cyclone Kaemi","http://www.unitar.org/unosat/node/44/754","CHN","Eastern Asia","Asia",2006,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","AC-2005-000197-CHN",2005-12-09,"Songhua River - Overview map","http://www.unitar.org/unosat/node/44/565","CHN","Eastern Asia","Asia",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","Other",2005-06-30,"Wuzhou, Xijiang River -  Potential flood waters","http://www.unitar.org/unosat/node/44/430","CHN","Eastern Asia","Asia",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","Other",2005-06-30,"Wuzhou area - Potential flood impact","http://www.unitar.org/unosat/node/44/429","CHN","Eastern Asia","Asia",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","Other",2005-06-29,"Wuzhou area - Potential flood waters","http://www.unitar.org/unosat/node/44/427","CHN","Eastern Asia","Asia",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","Other",2005-06-24,"China floods - population distribution in flood area","http://www.unitar.org/unosat/node/44/426","CHN","Eastern Asia","Asia",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"China","Other",2005-06-23,"Wuzhou floods, China - pre-flood overview map","http://www.unitar.org/unosat/node/44/425","CHN","Eastern Asia","Asia",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=chn"
"Colombia","LS20150521COL",2015-05-27,"Areas Afectadas Por aluvión de Barro En El Area de Salgar, en el Departamento de Antioquia, Colombia","http://www.unitar.org/unosat/node/44/2219?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","COL","South America","Americas",2015,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=col"
"Colombia","FL-2011-000521-COL",2011-05-27,"Inundaciones en la provincia de Bolivar, Colombia (23 Mayo 2011)","http://www.unitar.org/unosat/node/44/1563","COL","South America","Americas",2011,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=col"
"Colombia","FL-2010-000076-COL",2010-11-25,"Inundaciones en las provincias de Atlantico y Magdalena, Colombia (22 Noviembre 2010)","http://www.unitar.org/unosat/node/44/1524","COL","South America","Americas",2010,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=col"
"Colombia","Other",2004-02-19,"ADMINISTRATIVE UNITS","http://www.unitar.org/unosat/node/44/69","COL","South America","Americas",2004,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=col"
"Colombia","Other",2003-08-08,"DEPARTMENT OF RECEPTION INMIGRANTS 1995 - 2002","http://www.unitar.org/unosat/node/44/74","COL","South America","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=col"
"Colombia","Other",2003-08-08,"DEPARTMENT OF ORIGIN INMIGRANTS 1995 - 2002","http://www.unitar.org/unosat/node/44/73","COL","South America","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=col"
"Colombia","Other",2003-08-08,"HUMAN DEVELOPMENT INDEX","http://www.unitar.org/unosat/node/44/72","COL","South America","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=col"
"Colombia","Other",2003-08-08,"CONFLICT AND HUMAN DEVELOPMENT","http://www.unitar.org/unosat/node/44/71","COL","South America","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=col"
"Colombia","Other",2003-08-08,"CONFLICT AND HUMAN DEVELOPMENT (physical)","http://www.unitar.org/unosat/node/44/1151","COL","South America","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=col"
"Colombia","Other",2003-08-08,"PHYSICAL MAP","http://www.unitar.org/unosat/node/44/70","COL","South America","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=col"
"Comoros","VO-2005-000201-COM",2005-12-14,"West of Grand Comore Island overview","http://www.unitar.org/unosat/node/44/577","COM","Eastern Africa","Africa",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=com"
"Comoros","VO-2005-000201-COM",2005-12-14,"East of Grand Comore Island overview","http://www.unitar.org/unosat/node/44/576","COM","Eastern Africa","Africa",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=com"
"Comoros","VO-2005-000201-COM",2005-12-14,"South-East of Grand Comore Island overview","http://www.unitar.org/unosat/node/44/575","COM","Eastern Africa","Africa",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=com"
"Comoros","VO-2005-000201-COM",2005-12-14,"North of Grand Comore Island overview","http://www.unitar.org/unosat/node/44/574","COM","Eastern Africa","Africa",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=com"
"Comoros","VO-2005-000201-COM",2005-12-13,"Volcanic Eruption, Mount Karthala - Before and after overview map (SPOT)","http://www.unitar.org/unosat/node/44/573","COM","Eastern Africa","Africa",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=com"
"Comoros","VO-2005-000201-COM",2005-12-12,"Volcanic Eruption, Mount Karthala - Post-disaster overview map (SPOT)","http://www.unitar.org/unosat/node/44/570","COM","Eastern Africa","Africa",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=com"
"Comoros","VO-2005-000201-COM",2005-12-12,"Moroni and Mount Karthala area, Post-disaster map (SPOT)","http://www.unitar.org/unosat/node/44/569","COM","Eastern Africa","Africa",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=com"
"Comoros","VO-2005-000201-COM",2005-12-05,"Moroni and Mount Karthala  area,  Pre-disaster map (SPOT)","http://www.unitar.org/unosat/node/44/561","COM","Eastern Africa","Africa",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=com"
"Comoros","VO-2005-000201-COM",2005-12-05,"Volcanic Eruption, Mount Karthala - Pre-disaster, 3D overview map (SPOT)","http://www.unitar.org/unosat/node/44/559","COM","Eastern Africa","Africa",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=com"
"Comoros","VO-2005-000201-COM",2005-12-04,"Volcanic Eruption, Mount Karthala - Pre-disaster overview map (SPOT)","http://www.unitar.org/unosat/node/44/558","COM","Eastern Africa","Africa",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=com"
"Comoros","VO-2005-000060-COM",2005-04-26,"Volcanic Eruption, Mount Karthala - Pre-disaster overview map (Landsat)","http://www.unitar.org/unosat/node/44/419","COM","Eastern Africa","Africa",2005,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=com"
"Costa Rica","EN-2010-122900-CRI",2011-01-10,"Morphological and Environmental Change Assessment: San Juan River Area, Costa Rica","http://www.unitar.org/unosat/node/44/1526","CRI","Central America","Americas",2011,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cri"
"Costa Rica","Other",2006-03-31,"Poas Volcano, Costa Rica","http://www.unitar.org/unosat/node/44/641","CRI","Central America","Americas",2006,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cri"
"Cote d'Ivoire","AC-2006-000134-CIV",2006-09-15,"Sites de déversement des déchêts toxiques à Abidjan, Côte d´Ivoire.","http://www.unitar.org/unosat/node/44/778","CIV","Western Africa","Africa",2006,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=civ"
"Cote d'Ivoire","AC-2006-000134-CIV",2006-09-15,"Abidjan, Cote d'Ivoire: Carte des sites de dépôts toxiques- Mise à jour du 02/10/2006","http://www.unitar.org/unosat/node/44/777","CIV","Western Africa","Africa",2006,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=civ"
"Cote d'Ivoire","AC-2006-000134-CIV",2006-09-08,"Cote d'Ivoire: Overview of area exposed to toxic waste pollution","http://www.unitar.org/unosat/node/44/775","CIV","Western Africa","Africa",2006,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=civ"
"Dem.Republic of the Congo","CE20131107COD",2014-06-03,"IDP Settlement in Boga, Province Orientale, Democratic Republic of Congo","http://www.unitar.org/unosat/node/44/2009","COD","Middle Africa","Africa",2014,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","CE20131107COD",2014-06-03,"IDP Settlement in West Geti, Province Orientale, Democratic Republic of Congo","http://www.unitar.org/unosat/node/44/2008","COD","Middle Africa","Africa",2014,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","CE20131107COD",2014-06-03,"IDP Settlement in Kamatsi, Province Orientale, Democratic Republic of Congo","http://www.unitar.org/unosat/node/44/2007","COD","Middle Africa","Africa",2014,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","CE20121123COG",2012-12-31,"Mugunga 1 Displaced Persons Settlement, Goma, Democratic Republic Of Congo","http://www.unitar.org/unosat/node/44/1708","COD","Middle Africa","Africa",2012,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","CE20121123COG",2012-12-21,"Muguna 3 Displaced persons settlement, Goma, Democratic Republic of Congo","http://www.unitar.org/unosat/node/44/1704","COD","Middle Africa","Africa",2012,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","VO-2010-000006-COD",2010-01-08,"Nyamuragira Volcanic Eruption: Active Fire Detection, North Kivu, DRC","http://www.unitar.org/unosat/node/44/1406","COD","Middle Africa","Africa",2010,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","VO-2009-000076-COD",2009-05-05,"Thermal Activity Detection over Nyiragongo Volcano, North Kivu, DRC","http://www.unitar.org/unosat/node/44/1355","COD","Middle Africa","Africa",2009,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","CE-2008-000211-COD",2008-11-19,"Damage Assessment for IDP Camp site 5, Rutshuru Town, North Kivu Province, DRC","http://www.unitar.org/unosat/node/44/1297","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","CE-2008-000211-COD",2008-11-19,"Damage Assessment for IDP Camp site 4, Rutshuru Town, North Kivu Province, DRC","http://www.unitar.org/unosat/node/44/1296","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","CE-2008-000211-COD",2008-11-17,"Damage Assessment for IDP Camp Kasasa, Kiwanja Town, North Kivu Province, DRC","http://www.unitar.org/unosat/node/44/1294","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","CE-2008-000211-COD",2008-11-15,"Damage Assessment for IDP Camp Nyongera, Kiwanja Town, North Kivu Province, DRC","http://www.unitar.org/unosat/node/44/1292","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","CE-2008-000211-COD",2008-11-15,"Damage Assessment for IDP Camp Dumez, Rutshuru, North Kivu Province, DRC","http://www.unitar.org/unosat/node/44/1290","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","EQ-2008-000017-COD",2008-02-21,"South Kivu & Cyangugu Regions: Feb. 2008 Earthquakes Zone - Crisis Space Map","http://www.unitar.org/unosat/node/44/1098","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","EQ-2008-000017-COD",2008-02-21,"South Kivu & Cyangugu Regions: Feb. 2008 Earthquakes Zone - Crisis Space Map","http://www.unitar.org/unosat/node/44/1097","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","EQ-2008-000017-COD",2008-02-15,"Pre-Disaster Space Maps Atlas - Bukavu Town","http://www.unitar.org/unosat/node/44/1094","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","EQ-2008-000017-COD",2008-02-14,"Bukavu - Very high resolution crisis space map - Version 1.2","http://www.unitar.org/unosat/node/44/1088","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","EQ-2008-000017-COD",2008-02-09,"Bukavu - Reference space map - Version 1.2","http://www.unitar.org/unosat/node/44/1083","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","EQ-2008-000017-COD",2008-02-09,"South-Kivu and Cyangugu, Dem. Rep. of the Congo and Rwanda - Population distribution - Version 1.2","http://www.unitar.org/unosat/node/44/1082","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","EQ-2008-000017-COD",2008-02-09,"South-Kivu and Cyangugu, Democratic Republic of the Congo and Rwanda  - Version 1.2","http://www.unitar.org/unosat/node/44/1081","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","EQ-2008-000017-COD",2008-02-09,"South-Kivu and Cyangugu, Democratic Republic of the Congo and Rwanda - Version 1.2","http://www.unitar.org/unosat/node/44/1080","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","EQ-2008-000017-COD",2008-02-04,"Population Density of the Earthquake Affected Province of South Kivu, DR Congo","http://www.unitar.org/unosat/node/44/1065","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dem.Republic of the Congo","EQ-2008-000017-COD",2008-02-04,"Estimated Earthquake Intensity for the Affected Province of South Kivu, DR Congo","http://www.unitar.org/unosat/node/44/1064","COD","Middle Africa","Africa",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=cod"
"Dominican Republic","TC-2007-000198-DOM",2007-11-08,"Areas pobladas potencialmente afectadas por inundaciones en la provincia de Santo Domingo","http://www.unitar.org/unosat/node/44/1028","DOM","Caribbean","Americas",2007,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","TC-2007-000198-DOM",2007-11-08,"Areas pobladas potencialmente afectadas por las inundaciones en las provincias de Duarte y Trinidad","http://www.unitar.org/unosat/node/44/1027","DOM","Caribbean","Americas",2007,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","TC-2007-000198-DOM",2007-11-03,"Areas pobladas potencialmente afectadas por las inundaciones causadas por la tormenta tropical Noel","http://www.unitar.org/unosat/node/44/1025","DOM","Caribbean","Americas",2007,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","TC-2007-000198-DOM",2007-11-01,"Densidad Estimada de Población en República Dominicana y Haiti","http://www.unitar.org/unosat/node/44/1007","DOM","Caribbean","Americas",2007,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","TC-2007-000198-DOM",2007-11-01,"Estimación del Acumulado de Precipitaciones ocasionadas por la Tormenta Tropical","http://www.unitar.org/unosat/node/44/1006","DOM","Caribbean","Americas",2007,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","TC-2007-000198-DOM",2007-10-31,"Est. Rainfall Accumulation (27 -29 Oct.2007) from Tropical Storm ""Noel"" over Dominican Republi","http://www.unitar.org/unosat/node/44/1005","DOM","Caribbean","Americas",2007,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","TC-2007-000198-DOM",2007-10-31,"Estimated Population Density over Dominican Republic & Haiti","http://www.unitar.org/unosat/node/44/1004","DOM","Caribbean","Americas",2007,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","Other",2003-12-08,"Floods - Cibao Valley area - Zoom 4","http://www.unitar.org/unosat/node/44/121","DOM","Caribbean","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","Other",2003-12-08,"Floods - Cibao Valley area - Zoom 3","http://www.unitar.org/unosat/node/44/120","DOM","Caribbean","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","Other",2003-12-08,"Floods - Cibao Valley area - Zoom 2","http://www.unitar.org/unosat/node/44/119","DOM","Caribbean","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","Other",2003-12-08,"Floods - Cibao Valley area - Zoom 1","http://www.unitar.org/unosat/node/44/118","DOM","Caribbean","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","Other",2003-12-08,"Floods - Cibao Valley area overview (zoom)","http://www.unitar.org/unosat/node/44/117","DOM","Caribbean","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","Other",2003-12-08,"Floods - Cibao Valley area overview (optical image)","http://www.unitar.org/unosat/node/44/116","DOM","Caribbean","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Dominican Republic","Other",2003-12-08,"Floods - Cibao Valley area overview (Radar images)","http://www.unitar.org/unosat/node/44/115","DOM","Caribbean","Americas",2003,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=dom"
"Ecuador","FL-2009-000023-ECU",2009-03-19,"Inundaciones en los Cantons de Guayas y Los Rios, Ecuador.","http://www.unitar.org/unosat/node/44/1339","ECU","South America","Americas",2009,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=ecu"
"Ecuador","FL-2008-000018-ECU",2008-03-14,"Mapa de los deslizamientos ocurridos en las provincias de Manabi y Sucumbios, Ecuador","http://www.unitar.org/unosat/node/44/1126","ECU","South America","Americas",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=ecu"
"Ecuador","FL-2008-000018-ECU",2008-03-07,"Inundaciones en el Canton Chone, provincia de Manabi, Ecuador (1 Marzo 2008)","http://www.unitar.org/unosat/node/44/1123","ECU","South America","Americas",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=ecu"
"Ecuador","FL-2008-000018-ECU",2008-03-06,"Inundaciones en las provincias de Guayas y Los Ríos, Ecuador (1 Marzo 2008) - (A3)","http://www.unitar.org/unosat/node/44/1122","ECU","South America","Americas",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=ecu"
"Ecuador","FL-2008-000018-ECU",2008-03-05,"Inundaciones en las provincias de Guayas y Los Ríos, Ecuador - Vista General","http://www.unitar.org/unosat/node/44/1120","ECU","South America","Americas",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=ecu"
"Ecuador","FL-2008-000018-ECU",2008-03-05,"Inundaciones en las provincias de Guayas y Los Ríos, Ecuador - Atlas 1","http://www.unitar.org/unosat/node/44/1119","ECU","South America","Americas",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=ecu"
"Ecuador","FL-2008-000018-ECU",2008-03-05,"Inundaciones en las provincias de Guayas y Los Ríos, Ecuador - Atlas 2","http://www.unitar.org/unosat/node/44/1118","ECU","South America","Americas",2008,"https://data.hdx.rwlabs.org/dataset?organization=un-operational-satellite-appplications-programme-unosat&groups=ecu"
